Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDS25,2231.5992534,OUT049
FDI10,3311.76793814,OUT018
FDU35,1617.41970458,OUT035
FDI04,3619.53625275,OUT017
DRK23,4250.87961973,OUT035
FDB53,542.920191887,OUT019
FDY02,4091.42733412,OUT049
FDM60,625.924573711,OUT035
NCJ31,543.412334889,OUT010
DRP35,2298.22629432,OUT017
NCQ30,1278.80868055,OUT018
DRL11,542.920191887,OUT010
FDU01,3332.26766052,OUT013
FDR39,3487.66928696,OUT035
FDO08,2040.82550971,OUT046
FDC02,4353.62286034,OUT045
NCZ29,1985.47301572,OUT035
FDF29,336.439804012,OUT010
FDZ23,2727.11811116,OUT017
NCU53,2040.82550971,OUT018
NCW30,4211.72168064,OUT013
NCM26,4093.26079982,OUT027
FDV50,2754.63773744,OUT027
FDW15,2615.76393881,OUT049
FDI35,5870.59918758,OUT027
FDO11,4198.23169563,OUT017
FDN48,1617.41970458,OUT046
NCA17,2613.2192708,OUT049
NCN54,1371.46145165,OUT013
FDP22,886.728011361,OUT013
NCB54,1976.06264863,OUT035
FDD08,623.687524702,OUT045
DRM48,123.533414111,OUT010
FDG41,2754.63773744,OUT027
FDE44,905.068936887,OUT027
FDE26,2027.4229696,OUT035
NCS38,1634.62775325,OUT013
NCJ54,3878.63789987,OUT018
FDI40,258.99051367,OUT019
FDN45,3788.51426702,OUT018
FDU43,2743.086365,OUT046
FDI04,543.412334889,OUT010
NCC07,1625.7481324,OUT018
NCC07,258.625005326,OUT019
NCD18,4168.08374749,OUT045
FDU55,4277.14867855,OUT035
FDX59,613.45642356,OUT035
FDR52,2734.78480004,OUT049
NCP17,1296.13725073,OUT013
FDQ32,2269.31558937,OUT045
NCT17,3538.20142967,OUT049
FDO10,930.242929267,OUT049
FDE32,645.828967253,OUT049
FDN44,3242.57740903,OUT045
FDH02,1169.25098803,OUT035
FDK60,1617.41970458,OUT013
FDS24,207.655899386,OUT019
FDL03,467.338953878,OUT010
FDB46,5874.42354236,OUT027
FDO48,2754.96440773,OUT049
FDZ39,1625.7481324,OUT049
FDT02,760.849806558,OUT027
FDC50,1617.41970458,OUT013
FDP39,786.685388795,OUT035
DRG15,980.409178871,OUT018
FDP10,1625.7481324,OUT018
FDF53,5870.59918758,OUT027
FDN34,3270.19141995,OUT045
FDK02,1797.81523228,OUT045
FDC23,3423.21352328,OUT045
FDJ10,341.662708436,OUT019
FDE53,1266.57694997,OUT035
FDR25,4175.95724835,OUT035
FDW50,2040.82550971,OUT046
FDS09,815.803117086,OUT049
FDW49,467.220841673,OUT010
FDU51,3425.78851665,OUT046
FDF28,2296.37987206,OUT018
NCY30,2642.80411612,OUT018
FDD44,4279.73451328,OUT045
FDX09,3434.26555587,OUT017
NCF30,1976.06264863,OUT013
FDZ50,542.920191887,OUT019
FDW37,1617.41970458,OUT013
FDD11,4125.25777882,OUT049
DRH39,1617.41970458,OUT018
FDA36,2040.82550971,OUT049
NCG43,1207.43313059,OUT049
FDF02,1625.7481324,OUT035
FDP57,2754.63773744,OUT027
NCE42,4130.54896758,OUT017
NCR38,5874.42354236,OUT027
FDP03,292.426825844,OUT019
FDO51,627.92403758,OUT035
NCQ42,2322.04501072,OUT046
NCM41,1206.65231938,OUT046
FDH48,1367.86913438,OUT027
DRF60,4164.51908819,OUT046
FDJ27,1618.44103736,OUT035
FDQ14,2031.33978434,OUT013
FDN27,1680.19596082,OUT017
NCQ02,3475.45212323,OUT046
FDJ33,2297.67299576,OUT049
FDP07,4097.0851546,OUT027
DRE01,2757.98722937,OUT049
FDU36,1617.41970458,OUT045
FDL28,2040.82550971,OUT017
NCX53,2373.32945808,OUT046
FDZ39,1625.7481324,OUT013
NCP42,2724.1408597,OUT013
FDJ14,1161.61089875,OUT035
FDK04,926.323070019,OUT049
NCC19,3536.14977103,OUT017
FDS09,801.960936332,OUT018
FDZ02,1223.19436341,OUT046
FDD35,2261.45389756,OUT018
NCY42,2561.98104018,OUT017
FDB05,4064.08180819,OUT045
FDF20,3596.95657917,OUT035
NCO41,1617.41970458,OUT018
FDC40,1356.98258814,OUT027
FDV58,2724.50433339,OUT045
FDZ57,1190.86604543,OUT045
DRM35,3444.28800013,OUT046
DRN36,1617.41970458,OUT018
FDQ13,1617.41970458,OUT046
DRO35,317.311325411,OUT010
NCD43,1188.97717036,OUT035
FDA51,2209.85233008,OUT018
NCX17,5874.42354236,OUT027
NCZ17,658.002900024,OUT049
FDR11,4093.26079982,OUT027
FDW34,4039.18395154,OUT049
FDN50,1171.04519515,OUT017
FDS09,827.088617638,OUT046
FDS48,2031.33978434,OUT018
FDL44,3222.98955131,OUT049
DRF48,2040.82550971,OUT018
FDA14,1220.01438449,OUT018
NCD30,1617.41970458,OUT049
FDI16,781.181913477,OUT017
NCG06,4267.66160461,OUT035
DRZ24,2254.07179502,OUT035
NCS17,2214.50660652,OUT045
FDB37,4203.72000796,OUT045
FDE10,1986.48458083,OUT035
FDC57,2040.82550971,OUT045
FDM12,1286.74010829,OUT018
FDE24,1999.21409975,OUT049
FDW22,3935.88685615,OUT045
DRD01,1042.02639794,OUT027
NCZ18,5874.42354236,OUT027
FDN49,636.710917504,OUT045
FDR22,2228.61749417,OUT035
FDV08,123.533414111,OUT019
FDY39,3559.53705507,OUT046
FDV36,2317.32672447,OUT049
FDO60,736.855449819,OUT045
FDU04,2754.63773744,OUT027
FDR20,904.202045495,OUT027
FDW19,275.388598146,OUT019
FDU40,2724.02432577,OUT049
FDK15,1617.41970458,OUT045
DRF15,1195.02475644,OUT035
FDQ25,2686.12928228,OUT017
FDI48,123.533414111,OUT019
FDS49,1617.41970458,OUT046
FDV22,2649.27857411,OUT046
NCV42,1627.78749301,OUT046
FDX26,2720.2946737,OUT046
FDI33,2219.92023251,OUT018
FDZ14,2274.85297254,OUT049
FDG10,1095.02176026,OUT013
FDM38,785.864508602,OUT018
FDG26,5874.42354236,OUT027
FDH46,1618.44103736,OUT035
FDN13,1224.04485836,OUT018
FDU57,2619.85222041,OUT035
NCI06,3450.85116114,OUT046
FDM38,842.606139892,OUT045
NCG42,311.666519721,OUT010
FDL39,2702.5915407,OUT045
FDT31,469.014347677,OUT019
FDV59,3811.0868746,OUT013
FDB49,1617.41970458,OUT035
FDD58,1290.31690998,OUT049
DRN59,807.982463906,OUT046
FDX48,2032.86028674,OUT049
FDQ11,2750.86227625,OUT049
FDY12,879.955113034,OUT049
FDQ11,2751.61008678,OUT045
DRI11,1655.89753538,OUT017
FDY32,2758.17467907,OUT027
FDS51,951.448640511,OUT045
FDR19,542.920191887,OUT010
DRB13,2678.48943191,OUT018
FDS21,1128.55506706,OUT035
FDQ40,2687.59078684,OUT045
NCE55,3245.79582966,OUT013
FDX43,2758.17467907,OUT027
FDS12,1976.06264863,OUT049
DRK01,2754.63773744,OUT027
FDN25,888.162708579,OUT017
FDB60,2732.23931914,OUT046
FDQ13,1617.41970458,OUT017
DRK13,3611.60677428,OUT045
DRF25,609.360362107,OUT018
NCD42,123.533414111,OUT019
FDW25,1169.50195491,OUT045
NCV29,2758.17467907,OUT027
NCK42,3872.62435763,OUT035
DRJ13,4093.26079982,OUT027
DRD15,2756.87714691,OUT017
FDM27,2647.82745323,OUT045
FDZ50,3464.02380831,OUT018
FDC04,2751.80327924,OUT046
FDF50,3637.7252423,OUT049
FDP15,4242.12092131,OUT045
FDK46,2758.86103252,OUT035
FDZ56,2622.83007338,OUT018
FDY60,2542.8525502,OUT049
FDB10,2757.78669393,OUT035
FDR57,2643.35997695,OUT045
FDU58,2725.56694993,OUT049
FDH02,1202.27034152,OUT046
FDP48,3449.7339697,OUT013
FDI46,4159.09510353,OUT035
FDW56,3535.76638704,OUT013
NCM19,316.445491285,OUT010
FDS50,5874.42354236,OUT027
FDK24,783.443661735,OUT013
FDO36,2700.61233994,OUT017
FDK45,2754.63773744,OUT027
NCL05,662.594142134,OUT045
FDL32,1219.78497853,OUT018
FDA28,1976.06264863,OUT049
FDY36,1228.18777133,OUT018
FDP32,1983.1978955,OUT018
FDL50,1836.76183216,OUT046
DRC24,3220.4980892,OUT049
NCS18,2222.28026556,OUT017
FDD16,1211.14426638,OUT017
NCV18,2231.44290498,OUT013
FDX07,3396.65841315,OUT046
NCZ05,1425.29452801,OUT027
NCI31,755.826296433,OUT013
FDK14,1188.88286553,OUT049
NCR06,640.353348605,OUT045
NCF54,2685.7344874,OUT049
DRG23,340.037726846,OUT010
FDD53,676.85456424,OUT046
NCM31,4089.72385818,OUT027
FDT16,4307.12497618,OUT017
FDR40,1617.41970458,OUT035
DRG25,3490.29305691,OUT017
FDT10,951.594187886,OUT035
FDY32,2040.82550971,OUT013
FDN50,1174.37104878,OUT035
FDZ35,318.974135192,OUT019
NCP54,2266.53206829,OUT045
NCD07,1196.2110778,OUT035
FDS02,3486.1711414,OUT018
DRN59,782.746983288,OUT018
DRB24,3165.88835579,OUT013
FDP37,2754.63773744,OUT027
DRB01,2040.82550971,OUT018
FDR47,2724.00246404,OUT046
NCM31,343.930022404,OUT010
NCF06,4097.0851546,OUT027
NCV17,4089.72385818,OUT027
FDS10,2684.39175427,OUT049
FDN52,1617.41970458,OUT035
FDZ48,1634.62775325,OUT013
FDJ48,4139.00461761,OUT049
DRB13,4093.26079982,OUT027
FDV59,3883.76627135,OUT017
FDL32,1200.33787412,OUT035
FDZ12,2360.05539206,OUT035
NCR06,773.973243026,OUT027
FDP51,1780.29109377,OUT017
FDY22,2372.45816611,OUT013
FDZ38,3366.84505843,OUT049
NCO54,890.277710162,OUT035
FDR23,3411.8118067,OUT035
FDM38,923.387318527,OUT049
FDS25,2231.44290498,OUT013
FDZ22,1379.25453416,OUT013
FDZ20,543.412334889,OUT019
FDD45,255.980977149,OUT010
FDN03,2756.54068289,OUT049
NCW30,4229.34994233,OUT046
FDY24,1125.35719335,OUT027
FDJ26,467.491115361,OUT019
FDM15,2645.00168043,OUT049
NCW54,1125.01244461,OUT027
FDA23,1617.41970458,OUT045
FDA39,123.533414111,OUT019
FDZ12,2562.42694428,OUT017
NCB42,1655.89753538,OUT046
FDL16,819.797498317,OUT046
FDO24,419.382182336,OUT019
NCP42,2726.99895045,OUT046
FDR19,3180.33116258,OUT018
DRL01,4035.9462707,OUT045
FDV37,2733.2096434,OUT046
FDI41,358.365218226,OUT010
FDF58,1082.29696903,OUT049
NCF43,2344.34266561,OUT018
FDN02,3779.0635268,OUT049
NCP41,1266.46344412,OUT035
NCY17,897.327637541,OUT027
FDL58,5874.42354236,OUT027
NCA30,4093.26079982,OUT027
FDE46,2031.33978434,OUT018
FDY38,3994.54162908,OUT035
NCH29,2754.63773744,OUT027
FDO20,4142.85891491,OUT045
FDP44,1625.7481324,OUT018
FDM02,1379.6283121,OUT027
FDJ14,1354.1711813,OUT027
FDH04,208.193897054,OUT010
DRK23,4236.72553961,OUT046
NCW05,3221.09256109,OUT046
FDF12,2610.92241179,OUT049
FDL51,467.338953878,OUT019
FDN03,2707.26458721,OUT018
DRJ37,2642.7199352,OUT049
FDM12,260.243704518,OUT019
FDA16,3996.97936218,OUT045
NCB07,3595.4621472,OUT017
NCI17,255.98279556,OUT019
FDR51,2614.87928277,OUT046
FDJ55,4042.92694646,OUT045
NCZ17,764.364625646,OUT013
FDU25,1135.46921794,OUT013
NCG18,1625.7481324,OUT045
DRM11,4249.1844807,OUT017
FDH16,1617.41970458,OUT035
FDZ04,986.325791318,OUT018
NCX53,2367.11347136,OUT035
FDX38,905.926678154,OUT027
FDX09,3429.00259159,OUT046
NCW05,3173.44587478,OUT018
NCS41,2040.82550971,OUT017
FDI26,2685.03938158,OUT046
NCZ41,2754.63773744,OUT027
NCK06,1817.61542124,OUT046
FDX23,1379.28583131,OUT027
NCA42,2643.89446898,OUT046
FDC20,922.127002875,OUT049
DRC49,2521.55803207,OUT018
FDX01,1659.87386694,OUT013
FDC08,2746.30262535,OUT045
FDC02,4336.94728348,OUT017
FDK10,2692.41113152,OUT045
DRC24,3167.22223998,OUT013
FDW16,316.489519016,OUT019
NCU06,2702.7197211,OUT018
DRA59,2728.09276102,OUT045
FDR24,252.479558664,OUT019
DRL35,624.596396485,OUT018
FDA49,1405.32158637,OUT013
NCC55,660.772093881,OUT046
DRD24,321.599328649,OUT019
NCE55,3327.64027636,OUT049
FDT33,2668.98127521,OUT045
NCT53,2040.82550971,OUT013
FDS26,4198.51295178,OUT046
FDL22,1617.41970458,OUT018
FDP44,1625.7481324,OUT017
FDC52,2031.33978434,OUT018
FDI53,395.920689101,OUT010
FDZ23,2726.0125558,OUT046
NCT18,3454.61370972,OUT013
FDR13,1292.50547838,OUT046
FDB09,245.079958586,OUT010
FDZ60,1402.07653721,OUT013
FDB11,4035.1170878,OUT046
FDC10,1284.22832536,OUT018
FDW56,3625.38950223,OUT035
FDK14,1358.33568859,OUT027
DRE27,1384.86432871,OUT027
FDA38,2040.82550971,OUT017
FDT11,2728.8611074,OUT045
FDP15,4241.30397935,OUT035
FDV27,1254.94330743,OUT035
FDS36,4089.72385818,OUT027
FDY40,905.573867837,OUT027
NCF19,808.34200519,OUT049
FDF53,3499.33830057,OUT045
FDS14,2758.17467907,OUT027
FDE56,1152.2980025,OUT046
FDZ19,3456.84125252,OUT035
FDZ46,1628.7279663,OUT013
FDR16,3842.207508,OUT046
FDG29,622.712332063,OUT018
NCE30,2752.89977757,OUT017
FDZ40,911.331478021,OUT046
FDG58,2035.65125464,OUT018
DRH03,1341.73079824,OUT013
FDZ47,1617.41970458,OUT045
FDV04,2039.17844846,OUT018
FDZ10,1976.06264863,OUT018
FDG46,2227.6868603,OUT017
NCF07,1617.41970458,OUT045
FDY44,3567.76389888,OUT035
FDB21,3959.56174015,OUT013
FDS20,2728.81887912,OUT035
FDS49,1617.41970458,OUT049
FDX55,5874.42354236,OUT027
NCQ02,3304.25914585,OUT018
FDR25,4128.10623145,OUT013
DRG39,884.160239971,OUT045
FDB46,3812.14528072,OUT046
NCC30,2040.82550971,OUT018
FDE58,2248.01475525,OUT035
FDC05,467.491115361,OUT019
FDY15,2648.5884452,OUT046
FDG14,3224.61621598,OUT046
FDL08,4023.7262108,OUT049
FDQ47,755.808377323,OUT013
FDN12,1627.78749301,OUT035
FDW10,3263.74952341,OUT013
FDD02,1661.86577398,OUT035
FDX35,543.412334889,OUT010
FDT35,2040.82550971,OUT046
DRN47,466.846810876,OUT019
FDB11,543.412334889,OUT010
FDN20,3238.44411117,OUT045
FDB59,2728.89370097,OUT035
FDJ58,2690.97843122,OUT045
FDU60,3253.49122218,OUT046
FDS03,1214.45406571,OUT049
FDU40,469.014347677,OUT019
DRH15,795.329149555,OUT049
FDD04,2758.17467907,OUT027
FDQ01,4033.61806125,OUT046
FDF28,2294.25944179,OUT035
FDD22,542.635105545,OUT010
FDY19,2256.33388149,OUT046
FDN33,1617.41970458,OUT035
FDV36,2304.82869519,OUT035
FDW01,339.24030429,OUT010
FDJ28,2730.16707164,OUT049
FDB17,3446.68913028,OUT035
FDM40,2008.29589231,OUT049
FDV46,1995.63286035,OUT045
FDQ44,2267.2381897,OUT049
NCD42,660.310808857,OUT046
DRH37,2658.05930294,OUT046
FDR10,2040.82550971,OUT018
NCD06,900.458877102,OUT027
FDI53,2040.82550971,OUT046
FDG16,3874.11045402,OUT035
DRB25,1627.78749301,OUT046
FDY09,1224.83907211,OUT046
FDX48,2031.33978434,OUT045
FDC03,543.412334889,OUT010
FDT47,2225.02199594,OUT035
FDW44,2758.17467907,OUT027
FDT24,1617.41970458,OUT017
FDT12,543.412334889,OUT019
NCS38,1634.62775325,OUT035
FDO39,3486.34482286,OUT035
FDA13,668.919327855,OUT046
FDO48,2760.77059937,OUT035
DRJ01,1198.64881008,OUT017
FDD53,620.129644645,OUT018
NCT05,4104.73960229,OUT049
FDQ51,761.662707539,OUT045
FDU60,3163.95367698,OUT013
FDC59,1101.62849926,OUT046
FDP36,793.027293941,OUT035
NCM19,2217.59328281,OUT017
FDL16,654.065834584,OUT035
FDE50,3453.10043788,OUT018
NCR18,783.290652825,OUT013
NCD30,1617.41970458,OUT035
FDH31,1341.0332405,OUT013
FDD56,463.758343941,OUT019
FDC47,3889.87314601,OUT049
FDZ21,1191.53174524,OUT045
FDM01,2227.50419549,OUT049
FDF24,1617.41970458,OUT013
FDW23,617.409812979,OUT017
FDY52,980.435803613,OUT018
DRH37,4093.26079982,OUT027
DRO47,2754.63773744,OUT027
FDR25,4064.74852972,OUT049
FDQ24,5874.42354236,OUT027
DRJ51,3853.3608665,OUT018
NCU06,2755.60343076,OUT035
NCV18,2213.947388,OUT018
NCC06,5867.06224594,OUT027
FDZ01,1625.7481324,OUT018
FDT14,2256.87184481,OUT017
FDD11,543.412334889,OUT019
FDN09,2752.68324369,OUT017
NCO18,542.920191887,OUT010
FDZ50,3538.74128319,OUT045
FDS44,3965.85184654,OUT013
FDI36,3437.97519087,OUT045
FDA26,543.412334889,OUT010
NCY53,2227.0046358,OUT049
FDF32,2040.82550971,OUT049
FDF59,305.892045451,OUT010
FDB20,1265.49851704,OUT046
DRH11,902.830924372,OUT035
FDT03,2040.82550971,OUT049
NCH06,2761.65038161,OUT035
FDR55,3547.66840944,OUT049
FDI10,3403.96667318,OUT035
FDZ12,2357.52789197,OUT045
FDM12,1294.12560709,OUT049
DRB25,1627.78749301,OUT045
NCS41,2040.82550971,OUT013
NCT53,2040.82550971,OUT049
NCD55,767.504534686,OUT013
FDY08,2014.11575851,OUT049
NCP55,924.456797774,OUT049
FDA33,2608.4882678,OUT013
FDQ33,3177.28453273,OUT013
FDE45,5870.59918758,OUT027
FDT26,1798.78931909,OUT013
NCV53,4095.95440263,OUT049
FDK60,2754.63773744,OUT027
NCJ29,1193.17592871,OUT046
FDI15,4175.0418738,OUT045
FDX21,1408.31894949,OUT013
FDV49,543.412334889,OUT019
DRO59,1203.29171568,OUT046
FDZ14,2265.12816631,OUT045
FDP32,2754.63773744,OUT027
FDC33,3461.44329717,OUT017
FDT14,319.468408605,OUT010
NCN54,1413.23089392,OUT027
FDR57,4093.26079982,OUT027
DRK12,660.772093881,OUT046
FDX52,2731.84877502,OUT049
FDX08,446.921112734,OUT010
FDP10,258.732394706,OUT010
NCP50,1143.50268245,OUT045
NCL06,2750.5052281,OUT013
FDP25,3833.84734976,OUT013
FDE53,1403.50995176,OUT013
FDL27,1098.54108823,OUT017
FDC35,2735.32352335,OUT049
DRJ47,542.920191887,OUT010
FDD16,1234.05483317,OUT018
NCN42,2612.70874681,OUT049
FDC38,4089.72385818,OUT027
NCO07,2742.5481699,OUT045
FDQ20,655.377975409,OUT049
FDI32,1634.62775325,OUT046
FDN20,542.920191887,OUT010
DRJ51,5874.42354236,OUT027
FDU08,1617.41970458,OUT045
DRN37,422.595291861,OUT019
FDD05,317.661149983,OUT010
FDW15,2616.47801055,OUT046
FDI52,1930.87791477,OUT046
DRM11,4172.50990611,OUT049
NCO06,623.475288162,OUT045
FDU38,3635.59383836,OUT049
FDU59,3190.43909452,OUT018
FDJ10,2336.76382794,OUT046
FDM13,1229.41231303,OUT049
NCJ30,444.033555069,OUT019
FDM45,2250.88643544,OUT018
FDP36,777.097407858,OUT045
NCD30,252.976550846,OUT010
FDN48,1617.41970458,OUT017
FDY32,2040.82550971,OUT049
FDU47,1226.93377399,OUT046
FDF17,543.412334889,OUT019
FDP34,2651.28966274,OUT017
FDA47,2659.89817318,OUT049
DRD27,1373.50967516,OUT027
FDW38,885.637978794,OUT045
FDZ15,318.194599285,OUT019
FDZ03,4093.26079982,OUT027
NCN19,2731.1990098,OUT049
FDG02,2040.82550971,OUT035
FDS31,2728.98458714,OUT035
FDW43,543.412334889,OUT019
FDZ47,256.093476748,OUT010
FDO57,2039.17844846,OUT017
NCL07,765.085169086,OUT013
NCV42,1628.7279663,OUT013
FDP40,1634.62775325,OUT017
FDP48,542.920191887,OUT019
FDH21,2649.12779445,OUT017
NCP02,1015.15964743,OUT049
FDK24,795.020503877,OUT049
FDC41,1221.16077612,OUT045
FDF08,1174.26814431,OUT017
FDO49,789.159898011,OUT017
FDS56,5874.42354236,OUT027
FDX46,982.609795569,OUT018
FDQ07,3784.81552451,OUT013
FDC32,210.635436521,OUT010
FDT21,543.412334889,OUT019
FDG58,2035.65125464,OUT045
FDW14,1617.41970458,OUT049
DRA12,2754.63773744,OUT027
FDV27,1403.65573568,OUT013
DRD25,1632.6907811,OUT013
DRF48,2758.17467907,OUT027
FDX24,1617.41970458,OUT017
DRJ51,3983.29787238,OUT046
FDE45,3484.95406605,OUT045
FDE14,1618.44103736,OUT046
FDG53,1995.63286035,OUT045
FDT08,2617.24615155,OUT046
DRC27,4097.0851546,OUT027
FDG20,1207.63785449,OUT035
FDC21,1298.57563021,OUT046
FDV31,2040.82550971,OUT018
FDB58,2367.40109681,OUT045
FDV23,1945.13776889,OUT046
FDA25,257.368596961,OUT019
FDC15,2039.17844846,OUT046
FDU47,1224.07087723,OUT049
FDE23,884.545131828,OUT013
FDS08,2683.54787095,OUT013
FDW03,4089.72385818,OUT027
FDJ60,2607.50692744,OUT018
FDM34,1986.48458083,OUT017
FDW33,1626.80167484,OUT013
FDZ40,1071.38925562,OUT013
FDE33,1255.38142836,OUT018
NCC06,542.635105545,OUT010
FDU11,1740.71049644,OUT046
FDL44,3235.66970073,OUT017
NCZ29,1978.0844271,OUT017
FDG28,469.014347677,OUT010
FDL12,1000.49297134,OUT018
FDD52,1627.78749301,OUT017
FDO15,1381.26077917,OUT013
NCN29,906.599226523,OUT027
FDW36,1387.68583067,OUT013
FDB21,4001.71365262,OUT046
FDZ28,1986.48458083,OUT013
FDY10,2222.12418299,OUT035
DRG39,843.852878195,OUT017
FDN28,1339.97656129,OUT013
FDV15,1625.7481324,OUT035
DRI13,3916.82549616,OUT035
FDH20,1617.41970458,OUT046
FDY51,3779.8523117,OUT013
FDE16,3747.51536912,OUT013
FDX40,608.881157973,OUT018
FDC48,1617.41970458,OUT018
FDS14,2036.44091946,OUT046
FDX56,3888.53355277,OUT017
FDI10,3385.46454367,OUT046
FDI14,2022.55205393,OUT013
DRM48,756.034114457,OUT013
NCH07,4093.26079982,OUT027
FDY26,3805.1180669,OUT013
FDD02,2754.63773744,OUT027
FDM12,1300.98802819,OUT046
DRF01,332.423216357,OUT010
FDV36,2318.7459701,OUT046
DRI59,3974.16224717,OUT013
FDV03,3162.94725728,OUT018
FDO39,3533.15370816,OUT017
NCB07,3507.26367193,OUT018
FDH38,4089.72385818,OUT027
FDZ13,774.545911517,OUT035
NCZ30,1814.65294199,OUT046
NCA06,613.474342671,OUT035
FDB04,1617.41970458,OUT049
FDN50,1335.7837702,OUT013
NCG06,4118.74115816,OUT049
NCY17,665.952729707,OUT018
FDC23,3423.64646671,OUT046
FDK33,3864.11594058,OUT049
FDR03,3815.545099,OUT049
FDZ07,1089.82416054,OUT045
FDO38,1325.48532894,OUT013
FDS59,1627.78749301,OUT046
DRM11,543.412334889,OUT019
FDX52,4097.0851546,OUT027
DRJ35,963.947776735,OUT018
NCP53,4093.58349052,OUT046
FDW15,359.974606097,OUT019
DRI47,2565.20069542,OUT045
DRZ11,1823.26055416,OUT035
FDS02,3381.09156515,OUT013
DRD49,3856.40032779,OUT018
FDW38,864.840142463,OUT049
FDR21,468.674366158,OUT019
FDE40,1301.02327385,OUT013
FDI02,1628.7279663,OUT045
FDQ04,635.301840412,OUT045
FDY14,4324.47283077,OUT017
NCT54,1218.71363216,OUT046
DRD25,1628.7279663,OUT017
DRE01,2758.73503991,OUT045
FDJ12,543.412334889,OUT010
NCZ05,1238.25491716,OUT049
DRB25,273.490926749,OUT019
NCC31,2039.17844846,OUT045
FDM16,1617.41970458,OUT045
DRG11,1626.80167484,OUT049
FDV24,2758.17467907,OUT027
FDV43,699.217410484,OUT046
FDG05,2596.50991484,OUT018
FDV23,288.53307964,OUT010
FDI58,1617.41970458,OUT018
FDQ11,2751.64610859,OUT017
FDC05,4097.0851546,OUT027
FDF40,4113.21233039,OUT013
FDU02,3793.07036027,OUT018
FDT32,2720.4206955,OUT013
NCF06,2752.93337295,OUT017
FDT46,894.772097473,OUT013
FDR58,254.665167133,OUT010
FDY04,2653.0989277,OUT046
FDT58,2040.82550971,OUT045
FDE46,2031.33978434,OUT049
DRH11,898.70823051,OUT017
DRI51,3277.39865261,OUT046
FDC35,2734.78020513,OUT017
FDP45,4225.48624029,OUT035
FDC45,2040.82550971,OUT017
FDU01,3376.74081679,OUT045
FDJ53,287.46895329,OUT010
FDJ46,3296.09069004,OUT017
FDX07,3332.26766052,OUT013
NCI30,2748.22943577,OUT049
FDE47,2754.63773744,OUT027
FDV48,1151.76397912,OUT045
FDN16,257.368596961,OUT019
FDM52,2612.70221988,OUT013
FDA32,4097.0851546,OUT027
FDH05,3990.12817781,OUT017
FDW25,207.296569054,OUT010
FDQ09,1636.8077588,OUT046
NCM17,123.533414111,OUT010
DRM59,2642.29414353,OUT046
FDV47,1363.04841416,OUT027
DRE15,1122.764517,OUT035
FDS25,318.549893681,OUT010
NCZ05,1227.88072842,OUT018
NCV05,345.716288663,OUT019
DRM37,3640.13670694,OUT046
FDV58,4097.0851546,OUT027
FDN22,5874.42354236,OUT027
NCO06,646.308171388,OUT049
FDT56,130.733347555,OUT019
FDM02,1339.93471966,OUT013
FDA09,3368.86895239,OUT046
NCC06,3235.71535924,OUT035
NCL54,3312.5535718,OUT049
NCB55,908.943755317,OUT017
FDB12,1626.80167484,OUT017
NCA54,2692.9492081,OUT049
NCS38,1655.89753538,OUT049
FDC02,4235.22145865,OUT049
FDK44,462.134810414,OUT019
FDE16,3855.59718331,OUT035
NCS05,1995.63286035,OUT035
FDZ59,2671.7677857,OUT045
FDI20,3906.91339777,OUT017
FDQ14,2031.33978434,OUT046
FDF53,3447.08360667,OUT017
FDW25,1164.32462527,OUT017
NCQ43,229.565540886,OUT010
FDX52,2725.05013752,OUT013
FDE28,2755.49365471,OUT045
FDN15,1995.63286035,OUT017
FDO28,1193.96238189,OUT017
FDQ33,3220.30890678,OUT045
FDM22,123.533414111,OUT010
FDJ03,768.255344174,OUT017
FDI16,884.072800472,OUT045
FDI09,5874.42354236,OUT027
FDX55,3808.24848394,OUT013
FDS23,2754.63773744,OUT027
DRC12,2722.55203306,OUT045
FDH41,2751.67489522,OUT049
FDN01,2675.19863753,OUT013
FDV55,2562.09695531,OUT045
NCJ19,1089.75234051,OUT013
NCY29,123.776505343,OUT010
FDP03,1817.61542124,OUT018
FDZ52,1628.7279663,OUT045
FDH31,214.045113684,OUT010
FDQ19,3994.50332652,OUT018
FDS15,2219.10122412,OUT035
FDN32,3383.29330977,OUT017
FDH32,2232.15088578,OUT049
FDF33,1627.78749301,OUT017
FDJ22,2040.82550971,OUT046
FDG56,227.187540566,OUT010
FDC05,2735.16236631,OUT046
FDK09,3876.39384241,OUT013
NCV29,2040.82550971,OUT045
NCC43,467.491115361,OUT019
NCA42,2645.54334257,OUT049
FDC10,1298.41208716,OUT046
FDC16,1617.41970458,OUT013
NCL17,2362.46844173,OUT013
FDA51,2217.56183355,OUT035
FDW01,2031.33978434,OUT017
NCF30,1985.47301572,OUT045
FDN49,768.140783772,OUT013
FDY20,1193.56639218,OUT045
FDC15,2037.82336322,OUT045
FDY24,910.587178759,OUT046
NCG43,1183.69351335,OUT017
FDA48,3820.67722965,OUT013
NCF55,609.056988119,OUT017
FDL38,1617.41970458,OUT049
NCQ29,2040.82550971,OUT018
FDC34,2651.21822295,OUT017
FDP36,930.233982576,OUT027
FDN50,210.635436521,OUT010
FDO23,1617.41970458,OUT049
FDT56,1097.20486682,OUT013
FDT13,4093.26079982,OUT027
FDZ03,2725.60668349,OUT013
FDQ03,446.052852153,OUT010
FDU44,2656.96692281,OUT045
FDD03,3898.77922557,OUT049
