Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCK42,3810.39971762,OUT013
FDS25,2461.8787445,OUT049
FDI10,3306.85956583,OUT018
FDU35,1789.89078948,OUT035
FDI04,3596.0052947,OUT017
DRK23,4148.81982656,OUT035
FDB53,542.837518449,OUT019
FDY02,4139.1892386,OUT049
FDM60,691.047742771,OUT035
NCJ31,542.837518449,OUT010
DRP35,2477.42993307,OUT017
NCQ30,1235.56891187,OUT018
DRL11,542.837518449,OUT010
FDU01,3365.45710744,OUT013
FDR39,3453.36589471,OUT035
FDO08,1800.71252845,OUT046
FDC02,4259.71972075,OUT045
NCZ29,1789.89078948,OUT035
FDF29,336.792038001,OUT010
FDZ23,2611.66423433,OUT017
NCU53,1800.71252845,OUT018
NCW30,4192.17186542,OUT013
NCM26,4094.62367815,OUT027
FDV50,2753.38646098,OUT027
FDW15,2572.07118125,OUT049
FDI35,5869.25184573,OUT027
FDO11,4132.20459762,OUT017
FDN48,1789.89078948,OUT046
NCA17,2572.07118125,OUT049
NCN54,1326.13357983,OUT013
FDP22,808.410571941,OUT013
NCB54,1789.89078948,OUT035
FDD08,688.493463299,OUT045
DRM48,122.842904747,OUT010
FDG41,2753.38646098,OUT027
FDE44,814.095207261,OUT027
FDE26,1800.71252845,OUT035
NCS38,1789.89078948,OUT013
NCJ54,3940.9298449,OUT018
FDI40,255.532250033,OUT019
FDN45,3847.76307108,OUT018
FDU43,2615.59255083,OUT046
FDI04,542.837518449,OUT010
NCC07,1789.89078948,OUT018
NCC07,255.27573268,OUT019
NCD18,4118.59488371,OUT045
FDU55,4256.42344933,OUT035
FDX59,687.408520017,OUT035
FDR52,2611.66423433,OUT049
NCP17,1273.40860111,OUT013
FDQ32,2467.3584542,OUT045
NCT17,3488.01909152,OUT049
FDO10,967.508827024,OUT049
FDE32,689.211606336,OUT049
FDN44,3292.69449489,OUT045
FDH02,1182.28457438,OUT035
FDK60,1789.89078948,OUT013
FDS24,209.433798119,OUT019
FDL03,465.112503715,OUT010
FDB46,5869.25184573,OUT027
FDO48,2615.59255083,OUT049
FDZ39,1789.89078948,OUT049
FDT02,734.490885474,OUT027
FDC50,1789.89078948,OUT013
FDP39,790.227346282,OUT035
DRG15,1038.92139745,OUT018
FDP10,1789.89078948,OUT018
FDF53,5869.25184573,OUT027
FDN34,3342.58475815,OUT045
FDK02,1789.89078948,OUT045
FDC23,3405.17388176,OUT045
FDJ10,343.103279956,OUT019
FDE53,1228.32490429,OUT035
FDR25,4214.48525393,OUT035
FDW50,1800.71252845,OUT046
FDS09,786.743127704,OUT049
FDW49,465.112503715,OUT010
FDU51,3441.93487286,OUT046
FDF28,2477.42993307,OUT018
NCY30,2602.20298241,OUT018
FDD44,4281.29825419,OUT045
FDX09,3412.74410079,OUT017
NCF30,1789.89078948,OUT013
FDZ50,542.837518449,OUT019
FDW37,1789.89078948,OUT013
FDD11,4129.66273539,OUT049
DRH39,1789.89078948,OUT018
FDA36,1800.71252845,OUT049
NCG43,1191.44471132,OUT049
FDF02,1789.89078948,OUT035
FDP57,2753.38646098,OUT027
NCE42,4110.82361758,OUT017
NCR38,5869.25184573,OUT027
FDP03,289.178795545,OUT019
FDO51,691.879087496,OUT035
NCQ42,2480.10877068,OUT046
NCM41,1206.86363076,OUT046
FDH48,1305.8037148,OUT027
DRF60,4125.66181313,OUT046
FDJ27,1789.89078948,OUT035
FDQ14,1800.71252845,OUT013
FDN27,1789.89078948,OUT017
NCQ02,3475.87396323,OUT046
FDJ33,2477.42993307,OUT049
FDP07,4094.62367815,OUT027
DRE01,2615.59255083,OUT049
FDU36,1789.89078948,OUT045
FDL28,1800.71252845,OUT017
NCX53,2499.72428623,OUT046
FDZ39,1789.89078948,OUT013
NCP42,2611.66423433,OUT013
FDJ14,1177.04075898,OUT035
FDK04,952.317118564,OUT049
NCC19,3540.07959196,OUT017
FDS09,792.490284759,OUT018
FDZ02,1208.4619435,OUT046
FDD35,2467.3584542,OUT018
NCY42,2552.68790704,OUT017
FDB05,4058.70670905,OUT045
FDF20,3548.8419271,OUT035
NCO41,1789.89078948,OUT018
FDC40,1300.9195305,OUT027
FDV58,2611.66423433,OUT045
FDZ57,1183.88288712,OUT045
DRM35,3427.72974831,OUT046
DRN36,1789.89078948,OUT018
FDQ13,1789.89078948,OUT046
DRO35,315.288900575,OUT010
NCD43,1183.88288712,OUT035
FDA51,2461.8787445,OUT018
NCX17,5869.25184573,OUT027
NCZ17,691.986655426,OUT049
FDR11,4094.62367815,OUT027
FDW34,4030.51584805,OUT049
FDN50,1182.28457438,OUT017
FDS09,771.455322243,OUT046
FDS48,1800.71252845,OUT018
FDL44,3307.33208654,OUT049
DRF48,1800.71252845,OUT018
FDA14,1191.1268947,OUT018
NCD30,1789.89078948,OUT049
FDI16,785.662372103,OUT017
NCG06,4261.12291109,OUT035
DRZ24,2467.3584542,OUT035
NCS17,2461.8787445,OUT045
FDB37,4162.7350911,OUT045
FDE10,1793.35036678,OUT035
FDC57,1800.71252845,OUT045
FDM12,1235.56891187,OUT018
FDE24,1793.35036678,OUT049
FDW22,3953.0636657,OUT045
DRD01,956.422845512,OUT027
NCZ18,5869.25184573,OUT027
FDN49,692.964030778,OUT045
FDR22,2461.8787445,OUT035
FDV08,122.842904747,OUT019
FDY39,3494.8424043,OUT046
FDV36,2477.42993307,OUT049
FDO60,738.61881465,OUT045
FDU04,2753.38646098,OUT027
FDR20,814.095207261,OUT027
FDW19,273.791417242,OUT019
FDU40,2611.66423433,OUT049
FDK15,1789.89078948,OUT045
DRF15,1183.88288712,OUT035
FDQ25,2595.7865269,OUT017
FDI48,122.842904747,OUT019
FDS49,1789.89078948,OUT046
FDV22,2583.18291265,OUT046
NCV42,1789.89078948,OUT046
FDX26,2611.66423433,OUT046
FDI33,2461.8787445,OUT018
FDZ14,2467.3584542,OUT049
FDG10,1034.09718769,OUT013
FDM38,766.374200243,OUT018
FDG26,5869.25184573,OUT027
FDH46,1789.89078948,OUT035
FDN13,1196.68323406,OUT018
FDU57,2572.07118125,OUT035
NCI06,3442.08189277,OUT046
FDM38,878.130714466,OUT045
NCG42,309.798434007,OUT010
FDL39,2604.1036007,OUT045
FDT31,466.560334641,OUT019
FDV59,3841.19035191,OUT013
FDB49,1789.89078948,OUT035
FDD58,1237.48504123,OUT049
DRN59,763.352528093,OUT046
FDX48,1800.71252845,OUT049
FDQ11,2615.59255083,OUT049
FDY12,874.884406306,OUT049
FDQ11,2615.59255083,OUT045
DRI11,1789.89078948,OUT017
FDY32,2753.38646098,OUT027
FDS51,1034.67390683,OUT045
FDR19,542.837518449,OUT010
DRB13,2611.66423433,OUT018
FDS21,1169.03350412,OUT035
FDQ40,2595.7865269,OUT045
NCE55,3271.82501601,OUT013
FDX43,2753.38646098,OUT027
FDS12,1789.89078948,OUT049
DRK01,2753.38646098,OUT027
FDN25,952.317118564,OUT017
FDB60,2611.66423433,OUT046
FDQ13,1789.89078948,OUT017
DRK13,3561.0570918,OUT045
DRF25,682.843545838,OUT018
NCD42,122.842904747,OUT019
FDW25,1180.8705024,OUT045
NCV29,2753.38646098,OUT027
NCK42,3888.50049594,OUT035
DRJ13,4094.62367815,OUT027
DRD15,2615.59255083,OUT017
FDM27,2583.18291265,OUT045
FDZ50,3417.64306405,OUT018
FDC04,2615.59255083,OUT046
FDF50,3560.58451362,OUT049
FDP15,4262.46004055,OUT045
FDK46,2615.59255083,OUT035
FDZ56,2595.7865269,OUT018
FDY60,2548.05361987,OUT049
FDB10,2615.59255083,OUT035
FDR57,2583.18291265,OUT045
FDU58,2611.66423433,OUT049
FDH02,1206.86363076,OUT046
FDP48,3399.52907875,OUT013
FDI46,4142.43212958,OUT035
FDW56,3474.28307622,OUT013
NCM19,314.955891339,OUT010
FDS50,5869.25184573,OUT027
FDK24,743.526980997,OUT013
FDO36,2606.43890836,OUT017
FDK45,2753.38646098,OUT027
NCL05,704.502190368,OUT045
FDL32,1191.1268947,OUT018
FDA28,1789.89078948,OUT049
FDY36,1221.60593164,OUT018
FDP32,1789.89078948,OUT018
FDL50,1789.89078948,OUT046
DRC24,3307.33208654,OUT049
NCS18,2461.8787445,OUT017
FDD16,1216.97102437,OUT017
NCV18,2461.8787445,OUT013
FDX07,3452.44236584,OUT046
NCZ05,1352.11539703,OUT027
NCI31,727.518253927,OUT013
FDK14,1187.43917343,OUT049
NCR06,692.964030778,OUT045
NCF54,2595.7865269,OUT049
DRG23,336.236094765,OUT010
FDD53,693.682173815,OUT046
NCM31,4094.62367815,OUT027
FDT16,4295.18421078,OUT017
FDR40,1789.89078948,OUT035
DRG25,3476.91286609,OUT017
FDT10,1034.67390683,OUT035
FDY32,1800.71252845,OUT013
FDN50,1182.28457438,OUT035
FDZ35,316.489043574,OUT019
NCP54,2467.3584542,OUT045
NCD07,1183.88288712,OUT035
FDS02,3462.42976521,OUT018
DRN59,762.447867626,OUT018
DRB24,3209.92460731,OUT013
FDP37,2753.38646098,OUT027
DRB01,1800.71252845,OUT018
FDR47,2611.66423433,OUT046
NCM31,343.332342362,OUT010
NCF06,4094.62367815,OUT027
NCV17,4094.62367815,OUT027
FDS10,2602.20298241,OUT049
FDN52,1789.89078948,OUT035
FDZ48,1789.89078948,OUT013
FDJ48,4120.43849341,OUT049
DRB13,4094.62367815,OUT027
FDV59,3915.05237234,OUT017
FDL32,1183.88288712,OUT035
FDZ12,2499.72428623,OUT035
NCR06,738.961452953,OUT027
FDP51,1789.89078948,OUT017
FDY22,2499.72428623,OUT013
FDZ38,3391.48766824,OUT049
NCO54,931.878745375,OUT035
FDR23,3405.9360773,OUT035
FDM38,932.963688657,OUT049
FDS25,2461.8787445,OUT013
FDZ22,1328.42629821,OUT013
FDZ20,542.837518449,OUT019
FDD45,252.659968433,OUT010
FDN03,2615.59255083,OUT049
NCW30,4229.68207849,OUT046
FDY24,1040.4365906,OUT027
FDJ26,465.112503715,OUT019
FDM15,2583.18291265,OUT049
NCW54,1045.16779451,OUT027
FDA23,1789.89078948,OUT045
FDA39,122.842904747,OUT019
FDZ12,2552.68790704,OUT017
NCB42,1789.89078948,OUT046
FDL16,767.508451745,OUT046
FDO24,416.131647955,OUT019
NCP42,2611.66423433,OUT046
FDR19,3231.95145201,OUT018
DRL01,4052.67333083,OUT045
FDV37,2611.66423433,OUT046
FDI41,356.728896205,OUT010
FDF58,1134.76459876,OUT049
NCF43,2499.72428623,OUT018
FDN02,3745.94236468,OUT049
NCP41,1228.32490429,OUT035
NCY17,811.860492387,OUT027
FDL58,5869.25184573,OUT027
NCA30,4094.62367815,OUT027
FDE46,1800.71252845,OUT018
FDY38,4021.36074278,OUT035
NCH29,2753.38646098,OUT027
FDO20,4158.36254743,OUT045
FDP44,1789.89078948,OUT018
FDM02,1316.29129093,OUT027
FDJ14,1300.9195305,OUT027
FDH04,210.610898861,OUT010
DRK23,4127.64264836,OUT046
NCW05,3308.2400312,OUT046
FDF12,2572.07118125,OUT049
FDL51,465.112503715,OUT019
FDN03,2615.59255083,OUT018
DRJ37,2583.18291265,OUT049
FDM12,257.469649974,OUT019
FDA16,3993.26565752,OUT045
NCB07,3557.82666379,OUT017
NCI17,253.959740967,OUT019
FDR51,2572.07118125,OUT046
FDJ55,4026.46656075,OUT045
NCZ17,728.484600979,OUT013
FDU25,1092.9824228,OUT013
NCG18,1789.89078948,OUT045
DRM11,4236.11055218,OUT017
FDH16,1789.89078948,OUT035
FDZ04,1047.63042156,OUT018
NCX53,2499.72428623,OUT035
FDX38,814.095207261,OUT027
FDX09,3410.54706947,OUT046
NCW05,3223.01595493,OUT018
NCS41,1800.71252845,OUT017
FDI26,2598.00000074,OUT046
NCZ41,2753.38646098,OUT027
NCK06,1789.89078948,OUT046
FDX23,1317.88960367,OUT027
NCA42,2583.18291265,OUT046
FDC20,926.897149396,OUT049
DRC49,2552.68790704,OUT018
FDX01,1789.89078948,OUT013
FDC08,2615.59255083,OUT045
FDC02,4248.36677074,OUT017
FDK10,2602.20298241,OUT045
DRC24,3218.71391784,OUT013
FDW16,316.019122145,OUT019
NCU06,2615.59255083,OUT018
DRA59,2611.66423433,OUT045
FDR24,252.053819362,OUT019
DRL35,687.314113317,OUT018
FDA49,1340.82690963,OUT013
NCC55,689.211606336,OUT046
DRD24,323.464132768,OUT019
NCE55,3370.0460506,OUT049
FDT33,2595.7865269,OUT045
NCT53,1800.71252845,OUT013
FDS26,4190.57917185,OUT046
FDL22,1789.89078948,OUT018
FDP44,1789.89078948,OUT017
FDC52,1800.71252845,OUT018
FDI53,392.60345745,OUT010
FDZ23,2611.66423433,OUT046
NCT18,3392.96418513,OUT013
FDR13,1252.90396067,OUT046
FDB09,244.251314139,OUT010
FDZ60,1342.69657469,OUT013
FDB11,4000.82073248,OUT046
FDC10,1235.56891187,OUT018
FDW56,3557.9903451,OUT035
FDK14,1303.21224888,OUT027
DRE27,1317.88960367,OUT027
FDA38,1800.71252845,OUT017
FDT11,2611.66423433,OUT045
FDP15,4255.27782518,OUT035
FDV27,1225.31251957,OUT035
FDS36,4094.62367815,OUT027
FDY40,814.095207261,OUT027
NCF19,771.455322243,OUT049
FDF53,3490.03836894,OUT045
FDS14,2753.38646098,OUT027
FDE56,1191.71049746,OUT046
FDZ19,3419.16073556,OUT035
FDZ46,1789.89078948,OUT013
FDR16,3870.62775216,OUT046
FDG29,687.314113317,OUT018
NCE30,2615.59255083,OUT017
FDZ40,886.116930531,OUT046
FDG58,1800.71252845,OUT018
DRH03,1299.39727718,OUT013
FDZ47,1789.89078948,OUT045
FDV04,1800.71252845,OUT018
FDZ10,1789.89078948,OUT018
FDG46,2461.8787445,OUT017
NCF07,1789.89078948,OUT045
FDY44,3542.61312158,OUT035
FDB21,4002.83648909,OUT013
FDS20,2611.66423433,OUT035
FDS49,1789.89078948,OUT049
FDX55,5869.25184573,OUT027
NCQ02,3354.53104251,OUT018
FDR25,4160.5859963,OUT013
DRG39,926.897149396,OUT045
FDB46,3863.85910076,OUT046
NCC30,1800.71252845,OUT018
FDE58,2467.3584542,OUT035
FDC05,465.112503715,OUT019
FDY15,2583.18291265,OUT046
FDG14,3302.40493128,OUT046
FDL08,4030.51584805,OUT049
FDQ47,727.518253927,OUT013
FDN12,1789.89078948,OUT035
FDW10,3290.40799098,OUT013
FDD02,1789.89078948,OUT035
FDX35,542.837518449,OUT010
FDT35,1800.71252845,OUT046
DRN47,465.112503715,OUT019
FDB11,542.837518449,OUT010
FDN20,3295.51925274,OUT045
FDB59,2611.66423433,OUT035
FDJ58,2595.7865269,OUT045
FDU60,3331.20162708,OUT046
FDS03,1210.37238881,OUT049
FDU40,466.560334641,OUT019
DRH15,766.581213249,OUT049
FDD04,2753.38646098,OUT027
FDQ01,4083.05049537,OUT046
FDF28,2477.42993307,OUT035
FDD22,542.837518449,OUT010
FDY19,2467.3584542,OUT046
FDN33,1789.89078948,OUT035
FDV36,2477.42993307,OUT035
FDW01,337.214004262,OUT010
FDJ28,2611.66423433,OUT049
FDB17,3430.92158869,OUT035
FDM40,1793.35036678,OUT049
FDV46,1793.35036678,OUT045
FDQ44,2467.3584542,OUT049
NCD42,689.211606336,OUT046
DRH37,2585.39894988,OUT046
FDR10,1800.71252845,OUT018
NCD06,811.860492387,OUT027
FDI53,1800.71252845,OUT046
FDG16,3877.85985855,OUT035
DRB25,1789.89078948,OUT046
FDY09,1208.4619435,OUT046
FDX48,1800.71252845,OUT045
FDC03,542.837518449,OUT010
FDT47,2461.8787445,OUT035
FDW44,2753.38646098,OUT027
FDT24,1789.89078948,OUT017
FDT12,542.837518449,OUT019
NCS38,1789.89078948,OUT035
FDO39,3482.29190208,OUT035
FDA13,690.177953388,OUT046
FDO48,2615.59255083,OUT035
DRJ01,1183.88288712,OUT017
FDD53,685.618594928,OUT018
NCT05,4126.94271396,OUT049
FDQ51,763.75064881,OUT045
FDU60,3213.68603518,OUT013
FDC59,1150.18351819,OUT046
FDP36,797.055258938,OUT035
NCM19,2461.8787445,OUT017
FDL16,703.417247086,OUT035
FDE50,3420.02090071,OUT018
NCR18,743.526980997,OUT013
NCD30,1789.89078948,OUT035
FDH31,1299.39727718,OUT013
FDD56,460.486692185,OUT019
FDC47,3946.96403509,OUT049
FDZ21,1183.88288712,OUT045
FDM01,2461.8787445,OUT049
FDF24,1789.89078948,OUT013
FDW23,683.80989289,OUT017
FDY52,1040.45877975,OUT018
DRH37,4094.62367815,OUT027
DRO47,2753.38646098,OUT027
FDR25,4138.76521467,OUT049
FDQ24,5869.25184573,OUT027
DRJ51,3920.34884086,OUT018
NCU06,2615.59255083,OUT035
NCV18,2461.8787445,OUT018
NCC06,5869.25184573,OUT027
FDZ01,1789.89078948,OUT018
FDT14,2467.3584542,OUT017
FDD11,542.837518449,OUT019
FDN09,2615.59255083,OUT017
NCO18,542.837518449,OUT010
FDZ50,3499.33785949,OUT045
FDS44,4018.23831681,OUT013
FDI36,3507.2427906,OUT045
FDA26,542.837518449,OUT010
NCY53,2461.8787445,OUT049
FDF32,1800.71252845,OUT049
FDF59,303.033087386,OUT010
FDB20,1242.41509979,OUT046
DRH11,967.795504272,OUT035
FDT03,1800.71252845,OUT049
NCH06,2615.59255083,OUT035
FDR55,3506.63624811,OUT049
FDI10,3404.01801854,OUT035
FDZ12,2499.72428623,OUT045
FDM12,1237.48504123,OUT049
DRB25,1789.89078948,OUT045
NCS41,1800.71252845,OUT013
NCT53,1800.71252845,OUT049
NCD55,730.293303017,OUT013
FDY08,1793.35036678,OUT049
NCP55,932.963688657,OUT049
FDA33,2572.07118125,OUT013
FDQ33,3190.55942414,OUT013
FDE45,5869.25184573,OUT027
FDT26,1789.89078948,OUT013
NCV53,4085.6022366,OUT049
FDK60,2753.38646098,OUT027
NCJ29,1202.85809286,OUT046
FDI15,4216.38296241,OUT045
FDX21,1343.83929435,OUT013
FDV49,542.837518449,OUT019
DRO59,1210.94611272,OUT046
FDZ14,2467.3584542,OUT045
FDP32,2753.38646098,OUT027
FDC33,3536.04791122,OUT017
FDT14,315.494159834,OUT010
NCN54,1344.21882801,OUT027
FDR57,4094.62367815,OUT027
DRK12,689.211606336,OUT046
FDX52,2611.66423433,OUT049
FDX08,444.982851394,OUT010
FDP10,253.762556071,OUT010
NCP50,1175.9863181,OUT045
NCL06,2615.59255083,OUT013
FDP25,3852.78205153,OUT013
FDE53,1343.83929435,OUT013
FDL27,1164.85702526,OUT017
FDC35,2611.66423433,OUT049
DRJ47,542.837518449,OUT010
FDD16,1225.080051,OUT018
NCN42,2572.07118125,OUT049
FDC38,4094.62367815,OUT027
NCO07,2615.59255083,OUT045
FDQ20,690.177953388,OUT049
FDI32,1789.89078948,OUT046
FDN20,542.837518449,OUT010
DRJ51,5869.25184573,OUT027
FDU08,1789.89078948,OUT045
DRN37,424.688182019,OUT019
FDD05,315.288900575,OUT010
FDW15,2572.07118125,OUT046
FDI52,1789.89078948,OUT046
DRM11,4173.09154922,OUT049
NCO06,688.493463299,OUT045
FDU38,3552.82056999,OUT049
FDU59,3210.72045041,OUT018
FDJ10,2488.46557315,OUT046
FDM13,1193.04302407,OUT049
NCJ30,446.265665265,OUT019
FDM45,2467.3584542,OUT018
FDP36,769.385781312,OUT045
NCD30,251.788690701,OUT010
FDN48,1789.89078948,OUT017
FDY32,1800.71252845,OUT049
FDU47,1208.4619435,OUT046
FDF17,542.837518449,OUT019
FDP34,2583.18291265,OUT017
FDA47,2585.39894988,OUT049
DRD27,1308.81609952,OUT027
FDW38,932.963688657,OUT045
FDZ15,316.639931203,OUT019
FDZ03,4094.62367815,OUT027
NCN19,2611.66423433,OUT049
FDG02,1800.71252845,OUT035
FDS31,2611.66423433,OUT035
FDW43,542.837518449,OUT019
FDZ47,253.147795693,OUT010
FDO57,1800.71252845,OUT017
NCL07,728.484600979,OUT013
NCV42,1789.89078948,OUT013
FDP40,1789.89078948,OUT017
FDP48,542.837518449,OUT019
FDH21,2583.18291265,OUT017
NCP02,1053.21378713,OUT049
FDK24,766.581213249,OUT049
FDC41,1216.97102437,OUT045
FDF08,1180.8705024,OUT017
FDO49,792.490284759,OUT017
FDS56,5869.25184573,OUT027
FDX46,1040.45877975,OUT018
FDQ07,3839.71578455,OUT013
FDC32,211.229889017,OUT010
FDT21,542.837518449,OUT019
FDG58,1800.71252845,OUT045
FDW14,1789.89078948,OUT049
DRA12,2753.38646098,OUT027
FDV27,1340.82690963,OUT013
DRD25,1789.89078948,OUT013
DRF48,2753.38646098,OUT027
FDX24,1789.89078948,OUT017
DRJ51,4031.20151659,OUT046
FDE45,3443.55532245,OUT045
FDE14,1789.89078948,OUT046
FDG53,1793.35036678,OUT045
FDT08,2572.07118125,OUT046
DRC27,4094.62367815,OUT027
FDG20,1183.88288712,OUT035
FDC21,1252.90396067,OUT046
FDV31,1800.71252845,OUT018
FDB58,2499.72428623,OUT045
FDV23,1789.89078948,OUT046
FDA25,254.780577463,OUT019
FDC15,1800.71252845,OUT046
FDU47,1193.04302407,OUT049
FDE23,805.815099336,OUT013
FDS08,2595.7865269,OUT013
FDW03,4094.62367815,OUT027
FDJ60,2585.39894988,OUT018
FDM34,1793.35036678,OUT017
FDW33,1789.89078948,OUT013
FDZ40,998.165417705,OUT013
FDE33,1228.72678373,OUT018
NCC06,542.837518449,OUT010
FDU11,1789.89078948,OUT046
FDL44,3305.77097665,OUT017
NCZ29,1789.89078948,OUT017
FDG28,466.560334641,OUT010
FDL12,1039.99241438,OUT018
FDD52,1789.89078948,OUT017
FDO15,1326.49813911,OUT013
NCN29,814.095207261,OUT027
FDW36,1334.03014885,OUT013
FDB21,4040.52140522,OUT046
FDZ28,1789.89078948,OUT013
FDY10,2461.8787445,OUT035
DRG39,879.582354864,OUT017
FDN28,1299.39727718,OUT013
FDV15,1789.89078948,OUT035
DRI13,3902.69212718,OUT035
FDH20,1789.89078948,OUT046
FDY51,3848.75584451,OUT013
FDE16,3763.83015922,OUT013
FDX40,682.843545838,OUT018
FDC48,1789.89078948,OUT018
FDS14,1800.71252845,OUT046
FDX56,3891.04217608,OUT017
FDI10,3401.82098723,OUT046
FDI14,1793.35036678,OUT013
DRM48,727.518253927,OUT013
NCH07,4094.62367815,OUT027
FDY26,3819.39251435,OUT013
FDD02,2753.38646098,OUT027
FDM12,1252.90396067,OUT046
DRF01,331.571013961,OUT010
FDV36,2477.42993307,OUT046
DRI59,3968.12523185,OUT013
FDV03,3218.00332771,OUT018
FDO39,3496.2136541,OUT017
NCB07,3463.54497028,OUT018
FDH38,4094.62367815,OUT027
FDZ13,767.012841804,OUT035
NCZ30,1789.89078948,OUT046
NCA06,687.408520017,OUT035
FDB04,1789.89078948,OUT049
FDN50,1297.79896444,OUT013
NCG06,4159.33957671,OUT049
NCY17,702.567992623,OUT018
FDC23,3425.46316933,OUT046
FDK33,3859.12168099,OUT049
FDR03,3845.12134092,OUT049
FDZ07,1157.78944377,OUT045
FDO38,1291.50070816,OUT013
FDS59,1789.89078948,OUT046
DRM11,542.837518449,OUT019
FDX52,4094.62367815,OUT027
DRJ35,1018.89208651,OUT018
NCP53,4079.41539387,OUT046
FDW15,359.512388631,OUT019
DRI47,2552.68790704,OUT045
DRZ11,1789.89078948,OUT035
FDS02,3431.83560895,OUT013
DRD49,3925.63620509,OUT018
FDW38,852.236439382,OUT049
FDR21,466.560334641,OUT019
FDE40,1273.40860111,OUT013
FDI02,1789.89078948,OUT045
FDQ04,691.268512388,OUT045
FDY14,4239.65613973,OUT017
NCT54,1208.4619435,OUT046
DRD25,1789.89078948,OUT017
DRE01,2615.59255083,OUT045
FDJ12,542.837518449,OUT010
NCZ05,1203.4237623,OUT049
DRB25,270.15278377,OUT019
NCC31,1800.71252845,OUT045
FDM16,1789.89078948,OUT045
DRG11,1789.89078948,OUT049
FDV24,2753.38646098,OUT027
FDV43,705.220333406,OUT046
FDG05,2583.18291265,OUT018
FDV23,285.049075299,OUT010
FDI58,1789.89078948,OUT018
FDQ11,2615.59255083,OUT017
FDC05,4094.62367815,OUT027
FDF40,4056.98424582,OUT013
FDU02,3875.82339741,OUT018
FDT32,2611.66423433,OUT013
NCF06,2615.59255083,OUT017
FDT46,817.602879267,OUT013
FDR58,252.33811363,OUT010
FDY04,2583.18291265,OUT046
FDT58,1800.71252845,OUT045
FDE46,1800.71252845,OUT049
DRH11,965.576545774,OUT017
DRI51,3344.52119478,OUT046
FDC35,2611.66423433,OUT017
FDP45,4142.993262,OUT035
FDC45,1800.71252845,OUT017
FDU01,3454.63939716,OUT045
FDJ53,282.449359491,OUT010
FDJ46,3341.8816362,OUT017
FDX07,3365.45710744,OUT013
NCI30,2615.59255083,OUT049
FDE47,2753.38646098,OUT027
FDV48,1175.9863181,OUT045
FDN16,254.780577463,OUT019
FDM52,2572.07118125,OUT013
FDA32,4094.62367815,OUT027
FDH05,4013.73829916,OUT017
FDW25,209.581803611,OUT010
FDQ09,1789.89078948,OUT046
NCM17,122.842904747,OUT010
DRM59,2583.18291265,OUT046
FDV47,1303.21224888,OUT027
DRE15,1169.91990689,OUT035
FDS25,314.924608871,OUT010
NCZ05,1196.68323406,OUT018
NCV05,342.380472691,OUT019
DRM37,3563.33474372,OUT046
FDV58,4094.62367815,OUT027
FDN22,5869.25184573,OUT027
NCO06,689.211606336,OUT049
FDT56,129.054811288,OUT019
FDM02,1296.38489246,OUT013
FDA09,3422.95812627,OUT046
NCC06,3306.09636664,OUT035
NCL54,3363.976387,OUT049
NCB55,983.593747071,OUT017
FDB12,1789.89078948,OUT017
NCA54,2602.20298241,OUT049
NCS38,1789.89078948,OUT049
FDC02,4181.71482818,OUT049
FDK44,459.038861259,OUT019
FDE16,3836.73542755,OUT035
NCS05,1793.35036678,OUT035
FDZ59,2593.76702863,OUT045
FDI20,3894.04843517,OUT017
FDQ14,1800.71252845,OUT046
FDF53,3466.50674231,OUT017
FDW25,1180.8705024,OUT017
NCQ43,228.09510289,OUT010
FDX52,2611.66423433,OUT013
FDE28,2615.59255083,OUT045
FDN15,1793.35036678,OUT017
FDO28,1183.88288712,OUT017
FDQ33,3262.40107485,OUT045
FDM22,122.842904747,OUT010
FDJ03,762.447867626,OUT017
FDI16,922.906013419,OUT045
FDI09,5869.25184573,OUT027
FDX55,3830.98484729,OUT013
FDS23,2753.38646098,OUT027
DRC12,2611.66423433,OUT045
FDH41,2615.59255083,OUT049
FDN01,2595.7865269,OUT013
FDV55,2552.68790704,OUT045
NCJ19,1032.41029004,OUT013
NCY29,122.842904747,OUT010
FDP03,1789.89078948,OUT018
FDZ52,1789.89078948,OUT045
FDH31,213.337656962,OUT010
FDQ19,4008.0204636,OUT018
FDS15,2461.8787445,OUT035
FDN32,3436.32184796,OUT017
FDH32,2461.8787445,OUT049
FDF33,1789.89078948,OUT017
FDJ22,1800.71252845,OUT046
FDG56,224.994929686,OUT010
FDC05,2611.66423433,OUT046
FDK09,3945.70577982,OUT013
NCV29,1800.71252845,OUT045
NCC43,465.112503715,OUT019
NCA42,2583.18291265,OUT049
FDC10,1252.90396067,OUT046
FDC16,1789.89078948,OUT013
NCL17,2498.04081868,OUT013
FDA51,2461.8787445,OUT035
FDW01,1800.71252845,OUT017
NCF30,1789.89078948,OUT045
FDN49,731.988821406,OUT013
FDY20,1191.35807854,OUT045
FDC15,1800.71252845,OUT045
FDY24,892.98194219,OUT046
NCG43,1182.28457438,OUT017
FDA48,3898.34417714,OUT013
NCF55,682.843545838,OUT017
FDL38,1789.89078948,OUT049
NCQ29,1800.71252845,OUT018
FDC34,2583.18291265,OUT017
FDP36,844.137624395,OUT027
FDN50,211.229889017,OUT010
FDO23,1789.89078948,OUT049
FDT56,1034.09718769,OUT013
FDT13,4094.62367815,OUT027
FDZ03,2611.66423433,OUT013
FDQ03,443.535020468,OUT010
